# id, point_a.x, point_a.y, point_b.x, point_b.y, point_c.x, point_c.y, point_d.x, point_d.y
2995,1.2641,0.68755,1.2641,0.70765,1.2844,0.70765,1.2844,0.68755
2996,1.2844,0.68755,1.2844,0.70765,1.3047,0.70765,1.3047,0.68755
2997,1.3047,0.68755,1.3047,0.70765,1.325,0.70765,1.325,0.68755
2998,1.325,0.68755,1.325,0.70765,1.3453,0.70765,1.3453,0.68755
2999,1.3453,0.68755,1.3453,0.70765,1.3656,0.70765,1.3656,0.68755
3000,1.3656,0.68755,1.3656,0.70765,1.3859,0.70765,1.3859,0.68755
3001,1.3859,0.68755,1.3859,0.70765,1.4062,0.70765,1.4062,0.68755
3002,1.4062,0.68755,1.4062,0.70765,1.4266,0.70765,1.4266,0.68755
3003,1.4266,0.68755,1.4266,0.70765,1.4469,0.70765,1.4469,0.68755
3004,1.4469,0.68755,1.4469,0.70765,1.4672,0.70765,1.4672,0.68755
3005,1.4672,0.68755,1.4672,0.70765,1.4875,0.70765,1.4875,0.68755
3006,1.4875,0.68755,1.4875,0.70765,1.5078,0.70765,1.5078,0.68755
3007,1.5078,0.68755,1.5078,0.70765,1.5281,0.70765,1.5281,0.68755
3008,1.5281,0.68755,1.5281,0.70765,1.5484,0.70765,1.5484,0.68755
3009,1.5484,0.68755,1.5484,0.70765,1.5687,0.70765,1.5687,0.68755
3010,1.5687,0.68755,1.5687,0.70765,1.5891,0.70765,1.5891,0.68755
3011,1.5891,0.68755,1.5891,0.70765,1.6094,0.70765,1.6094,0.68755
3012,1.6094,0.68755,1.6094,0.70765,1.6297,0.70765,1.6297,0.68755
3013,1.6297,0.68755,1.6297,0.70765,1.65,0.70765,1.65,0.68755
3014,1.65,0.68755,1.65,0.70765,1.6703,0.70765,1.6703,0.68755
3015,1.6703,0.68755,1.6703,0.70765,1.6906,0.70765,1.6906,0.68755
3016,1.6906,0.68755,1.6906,0.70765,1.7109,0.70765,1.7109,0.68755
3017,1.7109,0.68755,1.7109,0.70765,1.7312,0.70765,1.7312,0.68755
3018,1.7312,0.68755,1.7312,0.70765,1.7516,0.70765,1.7516,0.68755
3019,1.7516,0.68755,1.7516,0.70765,1.7719,0.70765,1.7719,0.68755
3020,1.7719,0.68755,1.7719,0.70765,1.7922,0.70765,1.7922,0.68755
3021,1.7922,0.68755,1.7922,0.70765,1.8125,0.70765,1.8125,0.68755
3022,1.8125,0.68755,1.8125,0.70765,1.8328,0.70765,1.8328,0.68755
3023,1.8328,0.68755,1.8328,0.70765,1.8531,0.70765,1.8531,0.68755
3024,1.8531,0.68755,1.8531,0.70765,1.8734,0.70765,1.8734,0.68755
3025,1.8734,0.68755,1.8734,0.70765,1.8937,0.70765,1.8937,0.68755
3026,1.8937,0.68755,1.8937,0.70765,1.9141,0.70765,1.9141,0.68755
3027,1.9141,0.68755,1.9141,0.70765,1.9344,0.70765,1.9344,0.68755
3028,1.9344,0.68755,1.9344,0.70765,1.9547,0.70765,1.9547,0.68755
3029,1.2031,0.70765,1.2031,0.72776,1.2234,0.72776,1.2234,0.70765
3030,1.2234,0.70765,1.2234,0.72776,1.2437,0.72776,1.2437,0.70765
3031,1.2437,0.70765,1.2437,0.72776,1.2641,0.72776,1.2641,0.70765
3032,1.2641,0.70765,1.2641,0.72776,1.2844,0.72776,1.2844,0.70765
3033,1.2844,0.70765,1.2844,0.72776,1.3047,0.72776,1.3047,0.70765
3034,1.3047,0.70765,1.3047,0.72776,1.325,0.72776,1.325,0.70765
3035,1.325,0.70765,1.325,0.72776,1.3453,0.72776,1.3453,0.70765
3036,1.3453,0.70765,1.3453,0.72776,1.3656,0.72776,1.3656,0.70765
3037,1.3656,0.70765,1.3656,0.72776,1.3859,0.72776,1.3859,0.70765
3038,1.3859,0.70765,1.3859,0.72776,1.4062,0.72776,1.4062,0.70765
3039,1.4062,0.70765,1.4062,0.72776,1.4266,0.72776,1.4266,0.70765
3040,1.4266,0.70765,1.4266,0.72776,1.4469,0.72776,1.4469,0.70765
3041,1.4469,0.70765,1.4469,0.72776,1.4672,0.72776,1.4672,0.70765
3042,1.4672,0.70765,1.4672,0.72776,1.4875,0.72776,1.4875,0.70765
3043,1.4875,0.70765,1.4875,0.72776,1.5078,0.72776,1.5078,0.70765
3044,1.5078,0.70765,1.5078,0.72776,1.5281,0.72776,1.5281,0.70765
3045,1.5281,0.70765,1.5281,0.72776,1.5484,0.72776,1.5484,0.70765
3046,1.5484,0.70765,1.5484,0.72776,1.5687,0.72776,1.5687,0.70765
3047,1.5687,0.70765,1.5687,0.72776,1.5891,0.72776,1.5891,0.70765
3048,1.5891,0.70765,1.5891,0.72776,1.6094,0.72776,1.6094,0.70765
3049,1.6094,0.70765,1.6094,0.72776,1.6297,0.72776,1.6297,0.70765
3050,1.6297,0.70765,1.6297,0.72776,1.65,0.72776,1.65,0.70765
3051,1.65,0.70765,1.65,0.72776,1.6703,0.72776,1.6703,0.70765
3052,1.6703,0.70765,1.6703,0.72776,1.6906,0.72776,1.6906,0.70765
3053,1.6906,0.70765,1.6906,0.72776,1.7109,0.72776,1.7109,0.70765
3054,1.7109,0.70765,1.7109,0.72776,1.7312,0.72776,1.7312,0.70765
3055,1.7312,0.70765,1.7312,0.72776,1.7516,0.72776,1.7516,0.70765
3056,1.7516,0.70765,1.7516,0.72776,1.7719,0.72776,1.7719,0.70765
3057,1.7719,0.70765,1.7719,0.72776,1.7922,0.72776,1.7922,0.70765
3058,1.7922,0.70765,1.7922,0.72776,1.8125,0.72776,1.8125,0.70765
3059,1.8125,0.70765,1.8125,0.72776,1.8328,0.72776,1.8328,0.70765
3060,1.8328,0.70765,1.8328,0.72776,1.8531,0.72776,1.8531,0.70765
3061,1.8531,0.70765,1.8531,0.72776,1.8734,0.72776,1.8734,0.70765
3062,1.8734,0.70765,1.8734,0.72776,1.8937,0.72776,1.8937,0.70765
3063,1.8937,0.70765,1.8937,0.72776,1.9141,0.72776,1.9141,0.70765
3064,1.9141,0.70765,1.9141,0.72776,1.9344,0.72776,1.9344,0.70765
3065,1.9344,0.70765,1.9344,0.72776,1.9547,0.72776,1.9547,0.70765
3066,1.2031,0.72776,1.2031,0.74786,1.2234,0.74786,1.2234,0.72776
3067,1.2234,0.72776,1.2234,0.74786,1.2437,0.74786,1.2437,0.72776
3068,1.2437,0.72776,1.2437,0.74786,1.2641,0.74786,1.2641,0.72776
3069,1.2641,0.72776,1.2641,0.74786,1.2844,0.74786,1.2844,0.72776
3070,1.2844,0.72776,1.2844,0.74786,1.3047,0.74786,1.3047,0.72776
3071,1.3047,0.72776,1.3047,0.74786,1.325,0.74786,1.325,0.72776
3072,1.325,0.72776,1.325,0.74786,1.3453,0.74786,1.3453,0.72776
3073,1.3453,0.72776,1.3453,0.74786,1.3656,0.74786,1.3656,0.72776
3074,1.3656,0.72776,1.3656,0.74786,1.3859,0.74786,1.3859,0.72776
3075,1.3859,0.72776,1.3859,0.74786,1.4062,0.74786,1.4062,0.72776
3076,1.4062,0.72776,1.4062,0.74786,1.4266,0.74786,1.4266,0.72776
3077,1.4266,0.72776,1.4266,0.74786,1.4469,0.74786,1.4469,0.72776
3078,1.4469,0.72776,1.4469,0.74786,1.4672,0.74786,1.4672,0.72776
3079,1.4672,0.72776,1.4672,0.74786,1.4875,0.74786,1.4875,0.72776
3080,1.4875,0.72776,1.4875,0.74786,1.5078,0.74786,1.5078,0.72776
3081,1.5078,0.72776,1.5078,0.74786,1.5281,0.74786,1.5281,0.72776
3082,1.5281,0.72776,1.5281,0.74786,1.5484,0.74786,1.5484,0.72776
3083,1.5484,0.72776,1.5484,0.74786,1.5687,0.74786,1.5687,0.72776
3084,1.5687,0.72776,1.5687,0.74786,1.5891,0.74786,1.5891,0.72776
3085,1.5891,0.72776,1.5891,0.74786,1.6094,0.74786,1.6094,0.72776
3086,1.6094,0.72776,1.6094,0.74786,1.6297,0.74786,1.6297,0.72776
3087,1.6297,0.72776,1.6297,0.74786,1.65,0.74786,1.65,0.72776
3088,1.65,0.72776,1.65,0.74786,1.6703,0.74786,1.6703,0.72776
3089,1.6703,0.72776,1.6703,0.74786,1.6906,0.74786,1.6906,0.72776
3090,1.6906,0.72776,1.6906,0.74786,1.7109,0.74786,1.7109,0.72776
3091,1.7109,0.72776,1.7109,0.74786,1.7312,0.74786,1.7312,0.72776
3092,1.7312,0.72776,1.7312,0.74786,1.7516,0.74786,1.7516,0.72776
3093,1.7516,0.72776,1.7516,0.74786,1.7719,0.74786,1.7719,0.72776
3094,1.7719,0.72776,1.7719,0.74786,1.7922,0.74786,1.7922,0.72776
3095,1.7922,0.72776,1.7922,0.74786,1.8125,0.74786,1.8125,0.72776
3096,1.8125,0.72776,1.8125,0.74786,1.8328,0.74786,1.8328,0.72776
3097,1.8328,0.72776,1.8328,0.74786,1.8531,0.74786,1.8531,0.72776
3098,1.8531,0.72776,1.8531,0.74786,1.8734,0.74786,1.8734,0.72776
3099,1.8734,0.72776,1.8734,0.74786,1.8937,0.74786,1.8937,0.72776
3100,1.8937,0.72776,1.8937,0.74786,1.9141,0.74786,1.9141,0.72776
3101,1.9141,0.72776,1.9141,0.74786,1.9344,0.74786,1.9344,0.72776
3102,1.2234,0.74786,1.2234,0.76796,1.2437,0.76796,1.2437,0.74786
3103,1.2437,0.74786,1.2437,0.76796,1.2641,0.76796,1.2641,0.74786
3104,1.2641,0.74786,1.2641,0.76796,1.2844,0.76796,1.2844,0.74786
3105,1.2844,0.74786,1.2844,0.76796,1.3047,0.76796,1.3047,0.74786
3106,1.3047,0.74786,1.3047,0.76796,1.325,0.76796,1.325,0.74786
3107,1.325,0.74786,1.325,0.76796,1.3453,0.76796,1.3453,0.74786
3108,1.3453,0.74786,1.3453,0.76796,1.3656,0.76796,1.3656,0.74786
3109,1.3656,0.74786,1.3656,0.76796,1.3859,0.76796,1.3859,0.74786
3110,1.3859,0.74786,1.3859,0.76796,1.4062,0.76796,1.4062,0.74786
3111,1.4062,0.74786,1.4062,0.76796,1.4266,0.76796,1.4266,0.74786
3112,1.4266,0.74786,1.4266,0.76796,1.4469,0.76796,1.4469,0.74786
3113,1.4469,0.74786,1.4469,0.76796,1.4672,0.76796,1.4672,0.74786
3114,1.4672,0.74786,1.4672,0.76796,1.4875,0.76796,1.4875,0.74786
3115,1.4875,0.74786,1.4875,0.76796,1.5078,0.76796,1.5078,0.74786
3116,1.5078,0.74786,1.5078,0.76796,1.5281,0.76796,1.5281,0.74786
3117,1.5281,0.74786,1.5281,0.76796,1.5484,0.76796,1.5484,0.74786
3118,1.5484,0.74786,1.5484,0.76796,1.5687,0.76796,1.5687,0.74786
3119,1.5687,0.74786,1.5687,0.76796,1.5891,0.76796,1.5891,0.74786
3120,1.5891,0.74786,1.5891,0.76796,1.6094,0.76796,1.6094,0.74786
3121,1.6094,0.74786,1.6094,0.76796,1.6297,0.76796,1.6297,0.74786
3122,1.6297,0.74786,1.6297,0.76796,1.65,0.76796,1.65,0.74786
3123,1.65,0.74786,1.65,0.76796,1.6703,0.76796,1.6703,0.74786
3124,1.6703,0.74786,1.6703,0.76796,1.6906,0.76796,1.6906,0.74786
3125,1.6906,0.74786,1.6906,0.76796,1.7109,0.76796,1.7109,0.74786
3126,1.7109,0.74786,1.7109,0.76796,1.7312,0.76796,1.7312,0.74786
3127,1.7312,0.74786,1.7312,0.76796,1.7516,0.76796,1.7516,0.74786
3128,1.7516,0.74786,1.7516,0.76796,1.7719,0.76796,1.7719,0.74786
3129,1.7719,0.74786,1.7719,0.76796,1.7922,0.76796,1.7922,0.74786
3130,1.7922,0.74786,1.7922,0.76796,1.8125,0.76796,1.8125,0.74786
3131,1.8125,0.74786,1.8125,0.76796,1.8328,0.76796,1.8328,0.74786
3132,1.8328,0.74786,1.8328,0.76796,1.8531,0.76796,1.8531,0.74786
3133,1.8531,0.74786,1.8531,0.76796,1.8734,0.76796,1.8734,0.74786
3134,1.8734,0.74786,1.8734,0.76796,1.8937,0.76796,1.8937,0.74786
3135,1.8937,0.74786,1.8937,0.76796,1.9141,0.76796,1.9141,0.74786
3136,1.2437,0.76796,1.2437,0.78806,1.2641,0.78806,1.2641,0.76796
3137,1.2641,0.76796,1.2641,0.78806,1.2844,0.78806,1.2844,0.76796
3138,1.2844,0.76796,1.2844,0.78806,1.3047,0.78806,1.3047,0.76796
3139,1.3047,0.76796,1.3047,0.78806,1.325,0.78806,1.325,0.76796
3140,1.325,0.76796,1.325,0.78806,1.3453,0.78806,1.3453,0.76796
3141,1.3453,0.76796,1.3453,0.78806,1.3656,0.78806,1.3656,0.76796
3142,1.3656,0.76796,1.3656,0.78806,1.3859,0.78806,1.3859,0.76796
3143,1.3859,0.76796,1.3859,0.78806,1.4062,0.78806,1.4062,0.76796
3144,1.4062,0.76796,1.4062,0.78806,1.4266,0.78806,1.4266,0.76796
3145,1.4266,0.76796,1.4266,0.78806,1.4469,0.78806,1.4469,0.76796
3146,1.4469,0.76796,1.4469,0.78806,1.4672,0.78806,1.4672,0.76796
3147,1.4672,0.76796,1.4672,0.78806,1.4875,0.78806,1.4875,0.76796
3148,1.4875,0.76796,1.4875,0.78806,1.5078,0.78806,1.5078,0.76796
3149,1.5078,0.76796,1.5078,0.78806,1.5281,0.78806,1.5281,0.76796
3150,1.5281,0.76796,1.5281,0.78806,1.5484,0.78806,1.5484,0.76796
3151,1.5484,0.76796,1.5484,0.78806,1.5687,0.78806,1.5687,0.76796
3152,1.5687,0.76796,1.5687,0.78806,1.5891,0.78806,1.5891,0.76796
3153,1.5891,0.76796,1.5891,0.78806,1.6094,0.78806,1.6094,0.76796
3154,1.6094,0.76796,1.6094,0.78806,1.6297,0.78806,1.6297,0.76796
3155,1.6297,0.76796,1.6297,0.78806,1.65,0.78806,1.65,0.76796
3156,1.65,0.76796,1.65,0.78806,1.6703,0.78806,1.6703,0.76796
3157,1.6703,0.76796,1.6703,0.78806,1.6906,0.78806,1.6906,0.76796
3158,1.6906,0.76796,1.6906,0.78806,1.7109,0.78806,1.7109,0.76796
3159,1.7109,0.76796,1.7109,0.78806,1.7312,0.78806,1.7312,0.76796
3160,1.7312,0.76796,1.7312,0.78806,1.7516,0.78806,1.7516,0.76796
3161,1.7516,0.76796,1.7516,0.78806,1.7719,0.78806,1.7719,0.76796
3162,1.7719,0.76796,1.7719,0.78806,1.7922,0.78806,1.7922,0.76796
3163,1.7922,0.76796,1.7922,0.78806,1.8125,0.78806,1.8125,0.76796
3164,1.8125,0.76796,1.8125,0.78806,1.8328,0.78806,1.8328,0.76796
3165,1.8328,0.76796,1.8328,0.78806,1.8531,0.78806,1.8531,0.76796
3166,1.8531,0.76796,1.8531,0.78806,1.8734,0.78806,1.8734,0.76796
3167,1.8734,0.76796,1.8734,0.78806,1.8937,0.78806,1.8937,0.76796
3168,1.2437,0.78806,1.2437,0.80816,1.2641,0.80816,1.2641,0.78806
3169,1.2641,0.78806,1.2641,0.80816,1.2844,0.80816,1.2844,0.78806
3170,1.2844,0.78806,1.2844,0.80816,1.3047,0.80816,1.3047,0.78806
3171,1.3047,0.78806,1.3047,0.80816,1.325,0.80816,1.325,0.78806
3172,1.325,0.78806,1.325,0.80816,1.3453,0.80816,1.3453,0.78806
3173,1.3453,0.78806,1.3453,0.80816,1.3656,0.80816,1.3656,0.78806
3174,1.3656,0.78806,1.3656,0.80816,1.3859,0.80816,1.3859,0.78806
3175,1.3859,0.78806,1.3859,0.80816,1.4062,0.80816,1.4062,0.78806
3176,1.4062,0.78806,1.4062,0.80816,1.4266,0.80816,1.4266,0.78806
3177,1.4266,0.78806,1.4266,0.80816,1.4469,0.80816,1.4469,0.78806
3178,1.4469,0.78806,1.4469,0.80816,1.4672,0.80816,1.4672,0.78806
3179,1.4672,0.78806,1.4672,0.80816,1.4875,0.80816,1.4875,0.78806
3180,1.4875,0.78806,1.4875,0.80816,1.5078,0.80816,1.5078,0.78806
3181,1.5078,0.78806,1.5078,0.80816,1.5281,0.80816,1.5281,0.78806
3182,1.5281,0.78806,1.5281,0.80816,1.5484,0.80816,1.5484,0.78806
3183,1.5484,0.78806,1.5484,0.80816,1.5687,0.80816,1.5687,0.78806
3184,1.5687,0.78806,1.5687,0.80816,1.5891,0.80816,1.5891,0.78806
3185,1.5891,0.78806,1.5891,0.80816,1.6094,0.80816,1.6094,0.78806
3186,1.6094,0.78806,1.6094,0.80816,1.6297,0.80816,1.6297,0.78806
3187,1.6297,0.78806,1.6297,0.80816,1.65,0.80816,1.65,0.78806
3188,1.65,0.78806,1.65,0.80816,1.6703,0.80816,1.6703,0.78806
3189,1.6703,0.78806,1.6703,0.80816,1.6906,0.80816,1.6906,0.78806
3190,1.6906,0.78806,1.6906,0.80816,1.7109,0.80816,1.7109,0.78806
3191,1.7109,0.78806,1.7109,0.80816,1.7312,0.80816,1.7312,0.78806
3192,1.7312,0.78806,1.7312,0.80816,1.7516,0.80816,1.7516,0.78806
3193,1.7516,0.78806,1.7516,0.80816,1.7719,0.80816,1.7719,0.78806
3194,1.7719,0.78806,1.7719,0.80816,1.7922,0.80816,1.7922,0.78806
3195,1.7922,0.78806,1.7922,0.80816,1.8125,0.80816,1.8125,0.78806
3196,1.8125,0.78806,1.8125,0.80816,1.8328,0.80816,1.8328,0.78806
3197,1.8328,0.78806,1.8328,0.80816,1.8531,0.80816,1.8531,0.78806
3198,1.8531,0.78806,1.8531,0.80816,1.8734,0.80816,1.8734,0.78806
3199,1.2641,0.80816,1.2641,0.82827,1.2844,0.82827,1.2844,0.80816
3200,1.2844,0.80816,1.2844,0.82827,1.3047,0.82827,1.3047,0.80816
3201,1.3047,0.80816,1.3047,0.82827,1.325,0.82827,1.325,0.80816
3202,1.325,0.80816,1.325,0.82827,1.3453,0.82827,1.3453,0.80816
3203,1.3453,0.80816,1.3453,0.82827,1.3656,0.82827,1.3656,0.80816
3204,1.3656,0.80816,1.3656,0.82827,1.3859,0.82827,1.3859,0.80816
3205,1.3859,0.80816,1.3859,0.82827,1.4062,0.82827,1.4062,0.80816
3206,1.4062,0.80816,1.4062,0.82827,1.4266,0.82827,1.4266,0.80816
3207,1.4266,0.80816,1.4266,0.82827,1.4469,0.82827,1.4469,0.80816
3208,1.4469,0.80816,1.4469,0.82827,1.4672,0.82827,1.4672,0.80816
3209,1.4672,0.80816,1.4672,0.82827,1.4875,0.82827,1.4875,0.80816
3210,1.4875,0.80816,1.4875,0.82827,1.5078,0.82827,1.5078,0.80816
3211,1.5078,0.80816,1.5078,0.82827,1.5281,0.82827,1.5281,0.80816
3212,1.5281,0.80816,1.5281,0.82827,1.5484,0.82827,1.5484,0.80816
3213,1.5484,0.80816,1.5484,0.82827,1.5687,0.82827,1.5687,0.80816
3214,1.5687,0.80816,1.5687,0.82827,1.5891,0.82827,1.5891,0.80816
3215,1.5891,0.80816,1.5891,0.82827,1.6094,0.82827,1.6094,0.80816
3216,1.6094,0.80816,1.6094,0.82827,1.6297,0.82827,1.6297,0.80816
3217,1.6297,0.80816,1.6297,0.82827,1.65,0.82827,1.65,0.80816
3218,1.65,0.80816,1.65,0.82827,1.6703,0.82827,1.6703,0.80816
3219,1.6703,0.80816,1.6703,0.82827,1.6906,0.82827,1.6906,0.80816
3220,1.6906,0.80816,1.6906,0.82827,1.7109,0.82827,1.7109,0.80816
3221,1.7109,0.80816,1.7109,0.82827,1.7312,0.82827,1.7312,0.80816
3222,1.7312,0.80816,1.7312,0.82827,1.7516,0.82827,1.7516,0.80816
3223,1.7516,0.80816,1.7516,0.82827,1.7719,0.82827,1.7719,0.80816
3224,1.7719,0.80816,1.7719,0.82827,1.7922,0.82827,1.7922,0.80816
3225,1.7922,0.80816,1.7922,0.82827,1.8125,0.82827,1.8125,0.80816
3226,1.8125,0.80816,1.8125,0.82827,1.8328,0.82827,1.8328,0.80816
3227,1.8328,0.80816,1.8328,0.82827,1.8531,0.82827,1.8531,0.80816
3228,1.2844,0.82827,1.2844,0.84837,1.3047,0.84837,1.3047,0.82827
3229,1.3047,0.82827,1.3047,0.84837,1.325,0.84837,1.325,0.82827
3230,1.325,0.82827,1.325,0.84837,1.3453,0.84837,1.3453,0.82827
3231,1.3453,0.82827,1.3453,0.84837,1.3656,0.84837,1.3656,0.82827
3232,1.3656,0.82827,1.3656,0.84837,1.3859,0.84837,1.3859,0.82827
3233,1.3859,0.82827,1.3859,0.84837,1.4062,0.84837,1.4062,0.82827
3234,1.4062,0.82827,1.4062,0.84837,1.4266,0.84837,1.4266,0.82827
3235,1.4266,0.82827,1.4266,0.84837,1.4469,0.84837,1.4469,0.82827
3236,1.4469,0.82827,1.4469,0.84837,1.4672,0.84837,1.4672,0.82827
3237,1.4672,0.82827,1.4672,0.84837,1.4875,0.84837,1.4875,0.82827
3238,1.4875,0.82827,1.4875,0.84837,1.5078,0.84837,1.5078,0.82827
3239,1.5078,0.82827,1.5078,0.84837,1.5281,0.84837,1.5281,0.82827
3240,1.5281,0.82827,1.5281,0.84837,1.5484,0.84837,1.5484,0.82827
3241,1.5484,0.82827,1.5484,0.84837,1.5687,0.84837,1.5687,0.82827
3242,1.5687,0.82827,1.5687,0.84837,1.5891,0.84837,1.5891,0.82827
3243,1.5891,0.82827,1.5891,0.84837,1.6094,0.84837,1.6094,0.82827
3244,1.6094,0.82827,1.6094,0.84837,1.6297,0.84837,1.6297,0.82827
3245,1.6297,0.82827,1.6297,0.84837,1.65,0.84837,1.65,0.82827
3246,1.65,0.82827,1.65,0.84837,1.6703,0.84837,1.6703,0.82827
3247,1.6703,0.82827,1.6703,0.84837,1.6906,0.84837,1.6906,0.82827
3248,1.6906,0.82827,1.6906,0.84837,1.7109,0.84837,1.7109,0.82827
3249,1.7109,0.82827,1.7109,0.84837,1.7312,0.84837,1.7312,0.82827
3250,1.7312,0.82827,1.7312,0.84837,1.7516,0.84837,1.7516,0.82827
3251,1.7516,0.82827,1.7516,0.84837,1.7719,0.84837,1.7719,0.82827
3252,1.7719,0.82827,1.7719,0.84837,1.7922,0.84837,1.7922,0.82827
3253,1.7922,0.82827,1.7922,0.84837,1.8125,0.84837,1.8125,0.82827
3254,1.8125,0.82827,1.8125,0.84837,1.8328,0.84837,1.8328,0.82827
3255,1.2844,0.84837,1.2844,0.86847,1.3047,0.86847,1.3047,0.84837
3256,1.3047,0.84837,1.3047,0.86847,1.325,0.86847,1.325,0.84837
3257,1.325,0.84837,1.325,0.86847,1.3453,0.86847,1.3453,0.84837
3258,1.3453,0.84837,1.3453,0.86847,1.3656,0.86847,1.3656,0.84837
3259,1.3656,0.84837,1.3656,0.86847,1.3859,0.86847,1.3859,0.84837
3260,1.3859,0.84837,1.3859,0.86847,1.4062,0.86847,1.4062,0.84837
3261,1.4062,0.84837,1.4062,0.86847,1.4266,0.86847,1.4266,0.84837
3262,1.4266,0.84837,1.4266,0.86847,1.4469,0.86847,1.4469,0.84837
3263,1.4469,0.84837,1.4469,0.86847,1.4672,0.86847,1.4672,0.84837
3264,1.4672,0.84837,1.4672,0.86847,1.4875,0.86847,1.4875,0.84837
3265,1.4875,0.84837,1.4875,0.86847,1.5078,0.86847,1.5078,0.84837
3266,1.5078,0.84837,1.5078,0.86847,1.5281,0.86847,1.5281,0.84837
3267,1.5281,0.84837,1.5281,0.86847,1.5484,0.86847,1.5484,0.84837
3268,1.5484,0.84837,1.5484,0.86847,1.5687,0.86847,1.5687,0.84837
3269,1.5687,0.84837,1.5687,0.86847,1.5891,0.86847,1.5891,0.84837
3270,1.5891,0.84837,1.5891,0.86847,1.6094,0.86847,1.6094,0.84837
3271,1.6094,0.84837,1.6094,0.86847,1.6297,0.86847,1.6297,0.84837
3272,1.6297,0.84837,1.6297,0.86847,1.65,0.86847,1.65,0.84837
3273,1.65,0.84837,1.65,0.86847,1.6703,0.86847,1.6703,0.84837
3274,1.6703,0.84837,1.6703,0.86847,1.6906,0.86847,1.6906,0.84837
3275,1.6906,0.84837,1.6906,0.86847,1.7109,0.86847,1.7109,0.84837
3276,1.7109,0.84837,1.7109,0.86847,1.7312,0.86847,1.7312,0.84837
3277,1.7312,0.84837,1.7312,0.86847,1.7516,0.86847,1.7516,0.84837
3278,1.7516,0.84837,1.7516,0.86847,1.7719,0.86847,1.7719,0.84837
3279,1.7719,0.84837,1.7719,0.86847,1.7922,0.86847,1.7922,0.84837
3280,1.7922,0.84837,1.7922,0.86847,1.8125,0.86847,1.8125,0.84837
3281,1.3047,0.86847,1.3047,0.88857,1.325,0.88857,1.325,0.86847
3282,1.325,0.86847,1.325,0.88857,1.3453,0.88857,1.3453,0.86847
3283,1.3453,0.86847,1.3453,0.88857,1.3656,0.88857,1.3656,0.86847
3284,1.3656,0.86847,1.3656,0.88857,1.3859,0.88857,1.3859,0.86847
3285,1.3859,0.86847,1.3859,0.88857,1.4062,0.88857,1.4062,0.86847
3286,1.4062,0.86847,1.4062,0.88857,1.4266,0.88857,1.4266,0.86847
3287,1.4266,0.86847,1.4266,0.88857,1.4469,0.88857,1.4469,0.86847
3288,1.4469,0.86847,1.4469,0.88857,1.4672,0.88857,1.4672,0.86847
3289,1.4672,0.86847,1.4672,0.88857,1.4875,0.88857,1.4875,0.86847
3290,1.4875,0.86847,1.4875,0.88857,1.5078,0.88857,1.5078,0.86847
3291,1.5078,0.86847,1.5078,0.88857,1.5281,0.88857,1.5281,0.86847
3292,1.5281,0.86847,1.5281,0.88857,1.5484,0.88857,1.5484,0.86847
3293,1.5484,0.86847,1.5484,0.88857,1.5687,0.88857,1.5687,0.86847
3294,1.5687,0.86847,1.5687,0.88857,1.5891,0.88857,1.5891,0.86847
3295,1.5891,0.86847,1.5891,0.88857,1.6094,0.88857,1.6094,0.86847
3296,1.6094,0.86847,1.6094,0.88857,1.6297,0.88857,1.6297,0.86847
3297,1.6297,0.86847,1.6297,0.88857,1.65,0.88857,1.65,0.86847
3298,1.65,0.86847,1.65,0.88857,1.6703,0.88857,1.6703,0.86847
3299,1.6703,0.86847,1.6703,0.88857,1.6906,0.88857,1.6906,0.86847
3300,1.6906,0.86847,1.6906,0.88857,1.7109,0.88857,1.7109,0.86847
3301,1.7109,0.86847,1.7109,0.88857,1.7312,0.88857,1.7312,0.86847
3302,1.7312,0.86847,1.7312,0.88857,1.7516,0.88857,1.7516,0.86847
3303,1.7516,0.86847,1.7516,0.88857,1.7719,0.88857,1.7719,0.86847
3304,1.3047,0.88857,1.3047,0.90867,1.325,0.90867,1.325,0.88857
3305,1.325,0.88857,1.325,0.90867,1.3453,0.90867,1.3453,0.88857
3306,1.3453,0.88857,1.3453,0.90867,1.3656,0.90867,1.3656,0.88857
3307,1.3656,0.88857,1.3656,0.90867,1.3859,0.90867,1.3859,0.88857
3308,1.3859,0.88857,1.3859,0.90867,1.4062,0.90867,1.4062,0.88857
3309,1.4062,0.88857,1.4062,0.90867,1.4266,0.90867,1.4266,0.88857
3310,1.4266,0.88857,1.4266,0.90867,1.4469,0.90867,1.4469,0.88857
3311,1.4469,0.88857,1.4469,0.90867,1.4672,0.90867,1.4672,0.88857
3312,1.4672,0.88857,1.4672,0.90867,1.4875,0.90867,1.4875,0.88857
3313,1.4875,0.88857,1.4875,0.90867,1.5078,0.90867,1.5078,0.88857
3314,1.5078,0.88857,1.5078,0.90867,1.5281,0.90867,1.5281,0.88857
3315,1.5281,0.88857,1.5281,0.90867,1.5484,0.90867,1.5484,0.88857
3316,1.5484,0.88857,1.5484,0.90867,1.5687,0.90867,1.5687,0.88857
3317,1.5687,0.88857,1.5687,0.90867,1.5891,0.90867,1.5891,0.88857
3318,1.5891,0.88857,1.5891,0.90867,1.6094,0.90867,1.6094,0.88857
3319,1.6094,0.88857,1.6094,0.90867,1.6297,0.90867,1.6297,0.88857
3320,1.6297,0.88857,1.6297,0.90867,1.65,0.90867,1.65,0.88857
